cod;rubro;eq1;eq2;marca;modelo;detalle;descripcion;venta;costo;fecha
2033;BOMBA AGUA;0238DT;;PEUGEOT;Partner;TURBO DIESEL (Cuerpo c/media solapa-Turbina DI 70mm);Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2034;BOMBA AGUA;239;;PEUGEOT;Partner;1.8 NAFTA (Cuerpo s/solapa-Turbina DI 60mm);Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2035;BOMBA AGUA;0239D;;PEUGEOT;Partner;Motor XUD-9 1.9 DIESEL (Cuerpo s/solapa-Turbina DI 68mm);Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2036;BOMBA AGUA;728;;PEUGEOT;Partner;1.4 Motor TU 3 JP (Polea 18 dientes);Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2037;BOMBA AGUA;T/D146;;PEUGEOT;Peugeot;XD 2 (Con rodamientos);Tapa de distribucion bomba ;$ 0,00;$ 0,00;26/4/2023
2038;BOMBA AGUA;0437R;;RENAULT;Clio;1.8i - 1.9 Diesel Mod. 94/01;Bomba de agua nueva;$ 11.060,00;$ 8.192,00;26/4/2023
2039;BOMBA AGUA;526;;RENAULT;Clio;1.600c.c. POLEA MULTI V Mod. 94/00-(Polea 6 canales);Bomba de agua nueva;$ 13.770,00;$ 10.200,00;26/4/2023
2040;BOMBA AGUA;565;;RENAULT;Clio;ENERGY Motor 1.400c.c. Mod. 94/98-(Motor E7F);Bomba de agua nueva;$ 12.415,00;$ 9.196,00;26/4/2023
2041;BOMBA AGUA;692;;RENAULT;Clio;YAHOO 1.2 16V Mot. Mod. 01/04 (Motor D4D - D4F);Bomba de agua nueva;$ 14.685,00;$ 10.878,00;26/4/2023
2042;BOMBA AGUA;769;;RENAULT;Clio;1.4i RL - RT - RXE Mot. E7J Mod. 96/… ;Bomba de agua nueva;$ 14.375,00;$ 10.648,00;26/4/2023
2043;BOMBA AGUA;0437R;;RENAULT;Clio;1.8i - 1.9 Diesel Mod. 94/01;Bomba de agua reparada;$ 7.250,00;$ 5.372,00;26/4/2023
2044;BOMBA AGUA;526;;RENAULT;Clio;1.600c.c. POLEA MULTI V Mod. 94/00-(Polea 6 canales);Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2045;BOMBA AGUA;565;;RENAULT;Clio;ENERGY Motor 1.400c.c. Mod. 94/98-(Motor E7F);Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2046;BOMBA AGUA;692;;RENAULT;Clio;YAHOO 1.2 16V Mot. Mod. 01/04 (Motor D4D - D4F);Bomba de agua reparada;$ 7.740,00;$ 5.735,00;26/4/2023
2047;BOMBA AGUA;769;;RENAULT;Clio;1.4i RL - RT - RXE Mot. E7J Mod. 96/… ;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2048;BOMBA AGUA;576;;RENAULT;Clio II;1.6 8V Mot. K7M Mod. 99/09;Bomba de agua nueva;$ 12.415,00;$ 9.196,00;26/4/2023
2049;BOMBA AGUA;637;;RENAULT;Clio II;1.6 - 2.0 16V Motor K4M Mod. 00/10;Bomba de agua nueva;$ 13.330,00;$ 9.874,00;26/4/2023
2050;BOMBA AGUA;689;;RENAULT;Clio II;1.5 TDCI Motor K9K Mod. 01/10;Bomba de agua nueva;$ 14.115,00;$ 10.454,00;26/4/2023
2051;BOMBA AGUA;773;;RENAULT;Clio II;YAHOO 1.2 16V Mot. Mod. 04/… (Motor D4D - D4F);Bomba de agua nueva;$ 19.145,00;$ 14.181,00;26/4/2023
2052;BOMBA AGUA;576;;RENAULT;Clio II;1.6 8V Mot. K7M Mod. 99/09;Bomba de agua reparada;$ 7.205,00;$ 5.336,00;26/4/2023
2053;BOMBA AGUA;637;;RENAULT;Clio II;1.6 - 2.0 16V Motor K4M Mod. 00/10;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2054;BOMBA AGUA;689;;RENAULT;Clio II;1.5 TDCI Motor K9K Mod. 01/10;Bomba de agua reparada;$ 7.565,00;$ 5.602,00;26/4/2023
2055;BOMBA AGUA;773;;RENAULT;Clio II;YAHOO 1.2 16V Mot. Mod. 04/… (Motor D4D - D4F);Bomba de agua reparada;$ 10.375,00;$ 7.684,00;26/4/2023
2056;BOMBA AGUA;108;;RENAULT;Dauphine;Eje corto;Bomba de agua nueva;$ 13.770,00;$ 10.200,00;26/4/2023
2057;BOMBA AGUA;108;;RENAULT;Dauphine;Eje corto;Bomba de agua reparada;$ 8.300,00;$ 6.147,00;26/4/2023
2058;BOMBA AGUA;0691/1;;RENAULT;Duster;2.0 16V Mot. F4R Mod. 11/... (Polea DI 54mm);Bomba de agua nueva;$ 14.750,00;$ 10.926,00;26/4/2023
2059;BOMBA AGUA;0691/1;;RENAULT;Duster;2.0 16V Mot. F4R Mod. 11/... (Polea DI 54mm);Bomba de agua reparada;$ 8.820,00;$ 6.534,00;26/4/2023
2060;BOMBA AGUA;0437R;;RENAULT;Express;1.9 Diesel Mod. 95/02;Bomba de agua nueva;$ 11.060,00;$ 8.192,00;26/4/2023
2061;BOMBA AGUA;0437R;;RENAULT;Express;1.9 Diesel Mod. 95/02;Bomba de agua reparada;$ 7.250,00;$ 5.372,00;26/4/2023
2062;BOMBA AGUA;863;;RENAULT;Fluence;2.0 16V Mot. M4R Mod. 09/…;Bomba de agua nueva;$ 33.485,00;$ 24.805,00;26/4/2023
2063;BOMBA AGUA;897;;RENAULT;Fluence;2.0 16V Mod. 10/...;Bomba de agua nueva;$ 25.890,00;$ 19.179,00;26/4/2023
2064;BOMBA AGUA;863;;RENAULT;Fluence;2.0 16V Mot. M4R Mod. 09/…;Bomba de agua reparada;$ 17.610,00;$ 13.044,00;26/4/2023
2065;BOMBA AGUA;897;;RENAULT;Fluence;2.0 16V Mod. 10/...;Bomba de agua reparada;$ 16.055,00;$ 11.894,00;26/4/2023
2066;BOMBA AGUA;108;;RENAULT;Gordini;Eje corto;Bomba de agua nueva;$ 13.770,00;$ 10.200,00;26/4/2023
2067;BOMBA AGUA;108;;RENAULT;Gordini;Eje corto;Bomba de agua reparada;$ 8.300,00;$ 6.147,00;26/4/2023
2068;BOMBA AGUA;576;;RENAULT;Kangoo;1.6 8V Mot. K7M Mod. 99/09;Bomba de agua nueva;$ 12.415,00;$ 9.196,00;26/4/2023
2069;BOMBA AGUA;637;;RENAULT;Kangoo;1.6 16V Motor K4M Mod. 98/10;Bomba de agua nueva;$ 13.330,00;$ 9.874,00;26/4/2023
2070;BOMBA AGUA;0637/1;;RENAULT;Kangoo;1.6 8V Mot. K7M Mod. 11/…;Bomba de agua nueva;$ 13.330,00;$ 9.874,00;26/4/2023
2071;BOMBA AGUA;689;;RENAULT;Kangoo;1.5 TDCI Motor K9K Mod. 06/10;Bomba de agua nueva;$ 14.115,00;$ 10.454,00;26/4/2023
2072;BOMBA AGUA;769;;RENAULT;Kangoo;1.4i RL - RT - RXE Mot. E7J Mod. 98/… ;Bomba de agua nueva;$ 14.375,00;$ 10.648,00;26/4/2023
2073;BOMBA AGUA;576;;RENAULT;Kangoo;1.6 8V Mot. K7M Mod. 99/09;Bomba de agua reparada;$ 7.205,00;$ 5.336,00;26/4/2023
2074;BOMBA AGUA;637;;RENAULT;Kangoo;1.6 16V Motor K4M Mod. 98/10;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2075;BOMBA AGUA;0637/1;;RENAULT;Kangoo;1.6 8V Mot. K7M Mod. 11/…;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2076;BOMBA AGUA;689;;RENAULT;Kangoo;1.5 TDCI Motor K9K Mod. 06/10;Bomba de agua reparada;$ 7.565,00;$ 5.602,00;26/4/2023
2077;BOMBA AGUA;769;;RENAULT;Kangoo;1.4i RL - RT - RXE Mot. E7J Mod. 98/… ;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2078;BOMBA AGUA;863;;RENAULT;Koleos;2.5 16V Mot. M2R-M4R Mod. 09/…;Bomba de agua nueva;$ 33.485,00;$ 24.805,00;26/4/2023
2079;BOMBA AGUA;898;;RENAULT;Koleos;2.0 CDI (M9R830/32/33) Mod. 08/...;Bomba de agua nueva;$ 33.275,00;$ 24.648,00;26/4/2023
2080;BOMBA AGUA;863;;RENAULT;Koleos;2.5 16V Mot. M2R-M4R Mod. 09/…;Bomba de agua reparada;$ 17.610,00;$ 13.044,00;26/4/2023
2081;BOMBA AGUA;898;;RENAULT;Koleos;2.0 CDI (M9R830/32/33) Mod. 08/...;Bomba de agua reparada;$ 14.995,00;$ 11.108,00;26/4/2023
2082;BOMBA AGUA;793;;RENAULT;Laguna;2.2 DCI (Gran Tour) Mot. G9T Mod. 01/…;Bomba de agua nueva;$ 26.220,00;$ 19.421,00;26/4/2023
2083;BOMBA AGUA;527;;RENAULT;Laguna;2.0i 16V Mod. 96/…;Bomba de agua nueva;$ 19.850,00;$ 14.702,00;26/4/2023
2084;BOMBA AGUA;591;;RENAULT;Laguna;2.2 TD Mod. 95/…;Bomba de agua nueva;$ 23.585,00;$ 17.472,00;26/4/2023
2085;BOMBA AGUA;691;;RENAULT;Laguna;1.9 TURBO DIESEL Mod 01/…-(Motor F9Q-Polea DI 54mm);Bomba de agua nueva;$ 14.750,00;$ 10.926,00;26/4/2023
2086;BOMBA AGUA;725;;RENAULT;Laguna;3.0i V6 24Val. Mot. L7X;Bomba de agua nueva;$ 32.640,00;$ 24.176,00;26/4/2023
2087;BOMBA AGUA;793;;RENAULT;Laguna;2.2 DCI (Gran Tour) Mot. G9T Mod. 01/…;Bomba de agua reparada;$ 14.995,00;$ 11.108,00;26/4/2023
2088;BOMBA AGUA;527;;RENAULT;Laguna;2.0i 16V Mod. 96/…;Bomba de agua reparada;$ 10.750,00;$ 7.962,00;26/4/2023
2089;BOMBA AGUA;591;;RENAULT;Laguna;2.2 TD Mod. 95/…;Bomba de agua reparada;$ 14.995,00;$ 11.108,00;26/4/2023
2090;BOMBA AGUA;691;;RENAULT;Laguna;1.9 TURBO DIESEL Mod 01/…-(Motor F9Q-Polea DI 54mm);Bomba de agua reparada;$ 8.820,00;$ 6.534,00;26/4/2023
2091;BOMBA AGUA;725;;RENAULT;Laguna;3.0i V6 24Val. Mot. L7X;Bomba de agua reparada;$ 14.995,00;$ 11.108,00;26/4/2023
2092;BOMBA AGUA;897;;RENAULT;Laguna II;2.0 16V Mod. 07/...;Bomba de agua nueva;$ 25.890,00;$ 19.179,00;26/4/2023
2093;BOMBA AGUA;898;;RENAULT;Laguna II;2.0 DCI (M9R) Mod. 05/... - 3.0 DCI (V9XA-M9R) Mod. 07/...;Bomba de agua nueva;$ 33.275,00;$ 24.648,00;26/4/2023
2094;BOMBA AGUA;897;;RENAULT;Laguna II;2.0 16V Mod. 07/...;Bomba de agua reparada;$ 16.055,00;$ 11.894,00;26/4/2023
2095;BOMBA AGUA;898;;RENAULT;Laguna II;2.0 DCI (M9R) Mod. 05/... - 3.0 DCI (V9XA-M9R) Mod. 07/...;Bomba de agua reparada;$ 14.995,00;$ 11.108,00;26/4/2023
2096;BOMBA AGUA;576;;RENAULT;Logan;1.6 8V Motor K7M Mod. 05/10;Bomba de agua nueva;$ 12.415,00;$ 9.196,00;26/4/2023
2097;BOMBA AGUA;637;;RENAULT;Logan;1.6 16V Motor K4M ;Bomba de agua nueva;$ 13.330,00;$ 9.874,00;26/4/2023
2098;BOMBA AGUA;0637/1;;RENAULT;Logan;1.6 8V Mot. K7M Mod. 11/…;Bomba de agua nueva;$ 13.330,00;$ 9.874,00;26/4/2023
2099;BOMBA AGUA;689;;RENAULT;Logan;1.5TDCI Mot K9K Mod 05/10 ;Bomba de agua nueva;$ 14.115,00;$ 10.454,00;26/4/2023
2100;BOMBA AGUA;576;;RENAULT;Logan;1.6 8V Motor K7M Mod. 05/10;Bomba de agua reparada;$ 7.205,00;$ 5.336,00;26/4/2023
2101;BOMBA AGUA;637;;RENAULT;Logan;1.6 16V Motor K4M ;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2102;BOMBA AGUA;0637/1;;RENAULT;Logan;1.6 8V Mot. K7M Mod. 11/…;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2103;BOMBA AGUA;689;;RENAULT;Logan;1.5TDCI Motor K9K Mod 05/10 ;Bomba de agua reparada;$ 7.565,00;$ 5.602,00;26/4/2023
2104;BOMBA AGUA;793;;RENAULT;Master;2.0 DCI 90cv Mot. G9T Mod. 00/… - 2.5 DCI 114cv Mot. G9U Mod. 00/…;Bomba de agua nueva;$ 26.220,00;$ 19.421,00;26/4/2023
2105;BOMBA AGUA;690;;RENAULT;Master;2.5-2.8  TURBO DIESEL Motor S 9 W 700;Bomba de agua nueva;$ 67.220,00;$ 49.792,00;26/4/2023
2106;BOMBA AGUA;0690/1;;RENAULT;Master;2.5 D T3 - 2.8 t3 Mot. S8U Mod. …/98 (Maza grande);Bomba de agua nueva;$ 67.220,00;$ 49.792,00;26/4/2023
2107;BOMBA AGUA;898;;RENAULT;Master;2.3 DCI (M9T880/670/76/80/90/92/98) Mod. 11/...;Bomba de agua nueva;$ 33.275,00;$ 24.648,00;26/4/2023
2108;BOMBA AGUA;793;;RENAULT;Master;2.0 DCI 90cv Mot. G9T Mod. 00/… - 2.5 DCI 114cv Mot. G9U Mod. 00/…;Bomba de agua reparada;$ 14.995,00;$ 11.108,00;26/4/2023
2109;BOMBA AGUA;690;;RENAULT;Master;2.5-2.8  TURBO DIESEL Motor S 9 W 700;Bomba de agua reparada;$ 23.815,00;$ 17.642,00;26/4/2023
2110;BOMBA AGUA;0690/1;;RENAULT;Master;2.5 D T3 - 2.8 t3 Mot. S8U Mod. …/98 (Maza grande);Bomba de agua reparada;$ 23.815,00;$ 17.642,00;26/4/2023
2111;BOMBA AGUA;898;;RENAULT;Master;2.3 DCI (M9T880/670/76/80/90/92/98) Mod. 11/...;Bomba de agua reparada;$ 14.995,00;$ 11.108,00;26/4/2023
2112;BOMBA AGUA;0690/1;;RENAULT;Master II;2.5 D Mot. S8U Mod. 98/01 (Maza grande);Bomba de agua nueva;$ 67.220,00;$ 49.792,00;26/4/2023
2113;BOMBA AGUA;0690/1;;RENAULT;Master II;2.5 D Mot. S8U Mod. 98/01 (Maza grande);Bomba de agua reparada;$ 23.815,00;$ 17.642,00;26/4/2023
2114;BOMBA AGUA;0437R;;RENAULT;Megane;RT 2.0i Mod. 97/02;Bomba de agua nueva;$ 11.060,00;$ 8.192,00;26/4/2023
2115;BOMBA AGUA;576;;RENAULT;Megane;1.6 8V Mot. K7M Mod. 99/09;Bomba de agua nueva;$ 12.415,00;$ 9.196,00;26/4/2023
2116;BOMBA AGUA;637;;RENAULT;Megane;1.6 - 2.0 16V Mot. K4M Mod. 99/09;Bomba de agua nueva;$ 13.330,00;$ 9.874,00;26/4/2023
2117;BOMBA AGUA;691;;RENAULT;Megane;1.9 TURBO DIESEL Mod 01/…-(Motor F9Q-Polea DI 54mm);Bomba de agua nueva;$ 14.750,00;$ 10.926,00;26/4/2023
2118;BOMBA AGUA;0691/1;;RENAULT;Megane;1.9D DCI Mot. F9Q Mod. 01/02 (Polea DI 54mm);Bomba de agua nueva;$ 14.750,00;$ 10.926,00;26/4/2023
2119;BOMBA AGUA;769;;RENAULT;Megane;1.4i RL - RT - RXE Mot. E7J Mod. 98/… ;Bomba de agua nueva;$ 14.375,00;$ 10.648,00;26/4/2023
2120;BOMBA AGUA;0437R;;RENAULT;Megane;RT 2.0i Mod. 97/02;Bomba de agua reparada;$ 7.250,00;$ 5.372,00;26/4/2023
2121;BOMBA AGUA;576;;RENAULT;Megane;1.6 8V Mot. K7M Mod. 99/09;Bomba de agua reparada;$ 7.205,00;$ 5.336,00;26/4/2023
2122;BOMBA AGUA;637;;RENAULT;Megane;1.6 - 2.0 16V Mot. K4M Mod. 99/09;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2123;BOMBA AGUA;691;;RENAULT;Megane;1.9 TURBO DIESEL Mod 01/…-(Motor F9Q-Polea DI 54mm);Bomba de agua reparada;$ 8.820,00;$ 6.534,00;26/4/2023
2124;BOMBA AGUA;0691/1;;RENAULT;Megane;1.9D DCI Mot. F9Q Mod. 01/02 (Polea DI 54mm);Bomba de agua reparada;$ 8.820,00;$ 6.534,00;26/4/2023
2125;BOMBA AGUA;769;;RENAULT;Megane;1.4i RL - RT - RXE Mot. E7J Mod. 98/… ;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2126;BOMBA AGUA;0691/1;;RENAULT;Megane II;2.0 16V Mot. F4R Mod. 02/10 (Polea DI 54mm);Bomba de agua nueva;$ 14.750,00;$ 10.926,00;26/4/2023
2127;BOMBA AGUA;897;;RENAULT;Megane II;2.0 16V Mod. 11/...;Bomba de agua nueva;$ 25.890,00;$ 19.179,00;26/4/2023
2128;BOMBA AGUA;0691/1;;RENAULT;Megane II;2.0 16V Mot. F4R Mod. 02/10 (Polea DI 54mm);Bomba de agua reparada;$ 8.820,00;$ 6.534,00;26/4/2023
2129;BOMBA AGUA;897;;RENAULT;Megane II;2.0 16V Mod. 11/...;Bomba de agua reparada;$ 16.055,00;$ 11.894,00;26/4/2023
2130;BOMBA AGUA;863;;RENAULT;Megane III;2.0 16V Mot. M4R Mod. 11/…;Bomba de agua nueva;$ 33.485,00;$ 24.805,00;26/4/2023
2131;BOMBA AGUA;863;;RENAULT;Megane III;2.0 16V Mot. M4R Mod. 11/…;Bomba de agua reparada;$ 17.610,00;$ 13.044,00;26/4/2023
2132;BOMBA AGUA;165;;RENAULT;R11;Motor 1.600c.c. Mod. 85/95 (Polea chapa);Bomba de agua nueva;$ 0,00;$ 0,00;26/4/2023
2133;BOMBA AGUA;0165HD;;RENAULT;R11;Motor 1.600c.c. Mod 85/95 (Polea aluminio);Bomba de agua nueva;$ 11.715,00;$ 8.676,00;26/4/2023
2134;BOMBA AGUA;165;;RENAULT;R11;Motor 1.600c.c. Mod. 85/95 (Polea chapa);Bomba de agua reparada;$ 6.420,00;$ 4.755,00;26/4/2023
2135;BOMBA AGUA;0165HD;;RENAULT;R11;Motor 1.600c.c. Mod 85/95 (Polea aluminio);Bomba de agua reparada;$ 6.420,00;$ 4.755,00;26/4/2023
2136;BOMBA AGUA;50;;RENAULT;R12;Motor 1.300c.c. - 1.400c.c.;Bomba de agua nueva;$ 9.425,00;$ 6.982,00;26/4/2023
2137;BOMBA AGUA;145;;RENAULT;R12;GTS C/AA Motor 1.400c.c.;Bomba de agua nueva;$ 16.090,00;$ 11.919,00;26/4/2023
2138;BOMBA AGUA;50;;RENAULT;R12;Motor 1.300c.c. - 1.400c.c.;Bomba de agua reparada;$ 6.420,00;$ 4.755,00;26/4/2023
2139;BOMBA AGUA;145;;RENAULT;R12;GTS C/AA Motor 1.400c.c.;Bomba de agua reparada;$ 9.000,00;$ 6.667,00;26/4/2023
2140;BOMBA AGUA;50;;RENAULT;R18;GTL Motor 1.400c.c.;Bomba de agua nueva;$ 9.425,00;$ 6.982,00;26/4/2023
2141;BOMBA AGUA;145;;RENAULT;R18;GTL C/AA Motor 1.400c.c.;Bomba de agua nueva;$ 16.090,00;$ 11.919,00;26/4/2023
2142;BOMBA AGUA;147;;RENAULT;R18;TX - GTX - GTX II Motor 2.000c.c. Mod. 81/92;Bomba de agua nueva;$ 11.305,00;$ 8.373,00;26/4/2023
2143;BOMBA AGUA;50;;RENAULT;R18;GTL Motor 1.400c.c.;Bomba de agua reparada;$ 6.420,00;$ 4.755,00;26/4/2023
2144;BOMBA AGUA;145;;RENAULT;R18;GTL C/AA Motor 1.400c.c.;Bomba de agua reparada;$ 9.000,00;$ 6.667,00;26/4/2023
2145;BOMBA AGUA;147;;RENAULT;R18;TX - GTX - GTX II Motor 2.000c.c. Mod. 81/92;Bomba de agua reparada;$ 8.300,00;$ 6.147,00;26/4/2023
2146;BOMBA AGUA;165;;RENAULT;R19;Motor 1.600c.c. Mod. 92/00 (Polea chapa);Bomba de agua nueva;$ 0,00;$ 0,00;26/4/2023
2147;BOMBA AGUA;0165HD;;RENAULT;R19;Motor 1.600c.c. Mod 92/00 (Polea aluminio);Bomba de agua nueva;$ 11.715,00;$ 8.676,00;26/4/2023
2148;BOMBA AGUA;0437R;;RENAULT;R19;1.7 - 1.8i - 1.9 Diesel Mod. 92/00;Bomba de agua nueva;$ 11.060,00;$ 8.192,00;26/4/2023
2149;BOMBA AGUA;565;;RENAULT;R19;ENERGY Motor 1.400c.c. Mod. 92/96-(Motor E7F);Bomba de agua nueva;$ 12.415,00;$ 9.196,00;26/4/2023
2150;BOMBA AGUA;165;;RENAULT;R19;Motor 1.600c.c. Mod. 92/00 (Polea chapa);Bomba de agua reparada;$ 6.420,00;$ 4.755,00;26/4/2023
2151;BOMBA AGUA;0165HD;;RENAULT;R19;Motor 1.600c.c. Mod 92/00 (Polea aluminio);Bomba de agua reparada;$ 6.420,00;$ 4.755,00;26/4/2023
2152;BOMBA AGUA;0437R;;RENAULT;R19;1.7 - 1.8i - 1.9 Diesel Mod. 92/00;Bomba de agua reparada;$ 7.250,00;$ 5.372,00;26/4/2023
2153;BOMBA AGUA;565;;RENAULT;R19;ENERGY Motor 1.400c.c. Mod. 92/96-(Motor E7F);Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2154;BOMBA AGUA;147;;RENAULT;R21;GTX Motor 2.000c.c. Mod. 88/92;Bomba de agua nueva;$ 11.305,00;$ 8.373,00;26/4/2023
2155;BOMBA AGUA;445;;RENAULT;R21;NEVADA-TXE Motor 2.200c.c. Mod. 92/96;Bomba de agua nueva;$ 14.995,00;$ 11.108,00;26/4/2023
2156;BOMBA AGUA;147;;RENAULT;R21;GTX Motor 2.000c.c. Mod. 88/92;Bomba de agua reparada;$ 8.300,00;$ 6.147,00;26/4/2023
2157;BOMBA AGUA;445;;RENAULT;R21;NEVADA-TXE Motor 2.200c.c. Mod. 92/96;Bomba de agua reparada;$ 7.250,00;$ 5.372,00;26/4/2023
2158;BOMBA AGUA;48;;RENAULT;R4;S Motor 1.300c.c.;Bomba de agua nueva;$ 16.090,00;$ 11.919,00;26/4/2023
2159;BOMBA AGUA;109;;RENAULT;R4;L (Eje largo);Bomba de agua nueva;$ 13.770,00;$ 10.200,00;26/4/2023
2160;BOMBA AGUA;109;;RENAULT;R4;FURGON (Eje largo);Bomba de agua nueva;$ 13.770,00;$ 10.200,00;26/4/2023
2161;BOMBA AGUA;145;;RENAULT;R4;GTL Motor 1.400c.c.;Bomba de agua nueva;$ 16.090,00;$ 11.919,00;26/4/2023
2162;BOMBA AGUA;48;;RENAULT;R4;S Motor 1.300c.c.;Bomba de agua reparada;$ 9.000,00;$ 6.667,00;26/4/2023
2163;BOMBA AGUA;109;;RENAULT;R4;L (Eje largo);Bomba de agua reparada;$ 8.300,00;$ 6.147,00;26/4/2023
2164;BOMBA AGUA;109;;RENAULT;R4;FURGON (Eje largo);Bomba de agua reparada;$ 8.300,00;$ 6.147,00;26/4/2023
2165;BOMBA AGUA;145;;RENAULT;R4;GTL Motor 1.400c.c.;Bomba de agua reparada;$ 9.000,00;$ 6.667,00;26/4/2023
2166;BOMBA AGUA;48;;RENAULT;R6;Motor 1.100c.c. - 1.300c.c.;Bomba de agua nueva;$ 16.090,00;$ 11.919,00;26/4/2023
2167;BOMBA AGUA;48;;RENAULT;R6;Motor 1.100c.c. - 1.300c.c.;Bomba de agua reparada;$ 9.000,00;$ 6.667,00;26/4/2023
2168;BOMBA AGUA;165;;RENAULT;R9;Motor 1.600c.c. Mod. 88/97 (Polea chapa);Bomba de agua nueva;$ 0,00;VER;26/4/2023
2169;BOMBA AGUA;0165HD;;RENAULT;R9;Motor 1.600c.c. Mod 88/97 (Polea aluminio);Bomba de agua nueva;$ 11.715,00;$ 8.676,00;26/4/2023
2170;BOMBA AGUA;165;;RENAULT;R9;Motor 1.600c.c. Mod. 88/97 (Polea chapa);Bomba de agua reparada;$ 6.420,00;$ 4.755,00;26/4/2023
2171;BOMBA AGUA;0165HD;;RENAULT;R9;Motor 1.600c.c. Mod 88/97 (Polea aluminio);Bomba de agua reparada;$ 6.420,00;$ 4.755,00;26/4/2023
2172;BOMBA AGUA;A/C050;;RENAULT;Renault;Motor 1.400c.c. (Con 2 juntas);Antecuerpo bomba de agua;$ 13.005,00;$ 9.632,00;26/4/2023
2173;BOMBA AGUA;A/C165;;RENAULT;Renault;Motor 1.600c.c. (Con 2 juntas);Antecuerpo bomba de agua;$ 11.075,00;$ 8.204,00;26/4/2023
2174;BOMBA AGUA;576;;RENAULT;Sandero;1.6 8V Motor K7M Mod. 06/10;Bomba de agua nueva;$ 12.415,00;$ 9.196,00;26/4/2023
2175;BOMBA AGUA;637;;RENAULT;Sandero;1.6 16V Motor K4M ;Bomba de agua nueva;$ 13.330,00;$ 9.874,00;26/4/2023
2176;BOMBA AGUA;0637/1;;RENAULT;Sandero;1.6 8V Mot. K7M Mod. 11/…;Bomba de agua nueva;$ 13.330,00;$ 9.874,00;26/4/2023
2177;BOMBA AGUA;689;;RENAULT;Sandero;1.5TDCI Mot K9K Mod 05/10 ;Bomba de agua nueva;$ 14.115,00;$ 10.454,00;26/4/2023
2178;BOMBA AGUA;576;;RENAULT;Sandero;1.6 8V Motor K7M Mod. 06/10;Bomba de agua reparada;$ 7.205,00;$ 5.336,00;26/4/2023
2179;BOMBA AGUA;637;;RENAULT;Sandero;1.6 16V Motor K4M ;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2180;BOMBA AGUA;0637/1;;RENAULT;Sandero;1.6 8V Mot. K7M Mod. 11/…;Bomba de agua reparada;$ 6.730,00;$ 4.985,00;26/4/2023
2181;BOMBA AGUA;689;;RENAULT;Sandero;1.5TDCI Motor K9K Mod 05/10 ;Bomba de agua reparada;$ 7.565,00;$ 5.602,00;26/4/2023
2182;BOMBA AGUA;576;;RENAULT;Scenic;1.6 8V Mot. K7M Mod. 99/09;Bomba de agua nueva;$ 12.415,00;$ 9.196,00;26/4/2023
2183;BOMBA AGUA;0691/1;;RENAULT;Scenic;1.9 D DCI Mot. F9Q Mod. 01/03 (Polea DI 54mm);Bomba de agua nueva;$ 14.750,00;$ 10.926,00;26/4/2023
2184;BOMBA AGUA;898;;RENAULT;Scenic;Grand 2.0 DCI (M9R700/615/610) Mod. 05/...;Bomba de agua nueva;$ 33.275,00;$ 24.648,00;26/4/2023
2185;BOMBA AGUA;576;;RENAULT;Scenic;1.6 8V Mot. K7M Mod. 99/09;Bomba de agua reparada;$ 7.205,00;$ 5.336,00;26/4/2023
2186;BOMBA AGUA;0691/1;;RENAULT;Scenic;1.9 D DCI Mot. F9Q Mod. 01/03 (Polea DI 54mm);Bomba de agua reparada;$ 8.820,00;$ 6.534,00;26/4/2023
2187;BOMBA AGUA;898;;RENAULT;Scenic;Grand 2.0 DCI (M9R700/615/610) Mod. 05/...;Bomba de agua reparada;$ 14.995,00;$ 11.108,00;26/4/2023
2188;BOMBA AGUA;576;;RENAULT;Symbol;1.6 8V Motor K7M Mod. 05/10;Bomba de agua nueva;$ 12.415,00;$ 9.196,00;26/4/2023
2189;BOMBA AGUA;0637/1;;RENAULT;Symbol;1.6 8V Mot. K7M Mod. 11/…;Bomba de agua nueva;$ 13.330,00;$ 9.874,00;26/4/2023
2190;BOMBA AGUA;576;;RENAULT;Symbol;1.6 8V Motor K7M Mod. 05/10;Bomba de agua reparada;$ 7.205,00;$ 5.336,00;26/4/2023
