cod;rubro;eq1;eq2;marca;modelo;detalle;descripcion;venta;costo;fecha
1747;BOMBA AGUA;860;;MERCEDES BENZ;Clase S;280 (M104.944) Mod. 91/99 - 300 SE-SEL (M104.944) Mod. 91/99 - 320 SE-SEL (M104.990) Mod. 96/…;Bomba de agua nueva;58.675,00;43.463,00;2023-04-26
1748;BOMBA AGUA;859;;MERCEDES BENZ;Clase S;260 SE (103.941) Mod. 85/91 - 300 SE-SEL (M103.941) Mod. 85/91;Bomba de agua reparada;30.530,00;22.615,00;2023-04-26
1749;BOMBA AGUA;860;;MERCEDES BENZ;Clase S;280 (M104.944) Mod. 91/99 - 300 SE-SEL (M104.944) Mod. 91/99 - 320 SE-SEL (M104.990) Mod. 96/…;Bomba de agua reparada;30.530,00;22.615,00;2023-04-26
1750;BOMBA AGUA;859;;MERCEDES BENZ;Coupe;300 CE (M103.983) Mod 87/93;Bomba de agua nueva;61.830,00;45.799,00;2023-04-26
1751;BOMBA AGUA;859;;MERCEDES BENZ;Coupe;300 CE (M103.983) Mod 87/93;Bomba de agua reparada;30.530,00;22.615,00;2023-04-26
1752;BOMBA AGUA;159;;MERCEDES BENZ;Mercedes Benz;OM 352 (Motor trasero);Bomba de agua nueva;49.545,00;36.699,00;2023-04-26
1753;BOMBA AGUA;523;;MERCEDES BENZ;Mercedes Benz;OM 401 SUPER TORQUE;Bomba de agua nueva;59.445,00;44.032,00;2023-04-26
1754;BOMBA AGUA;523;;MERCEDES BENZ;Mercedes Benz;OM 449 SUPER TORQUE;Bomba de agua nueva;59.445,00;44.032,00;2023-04-26
1755;BOMBA AGUA;0523/1;;MERCEDES BENZ;Mercedes Benz;SUPER TORQUE 1625-30-32-35-41-OM 447-449-457 5 y 6 Cil. (Electronico - Turbina DI 125mm);Bomba de agua nueva;59.445,00;44.032,00;2023-04-26
1756;BOMBA AGUA;557;;MERCEDES BENZ;Mercedes Benz;OM 366/OHL 1620 (Cuello largo-Intercooler);Bomba de agua nueva;53.645,00;39.736,00;2023-04-26
1757;BOMBA AGUA;573;;MERCEDES BENZ;Mercedes Benz;OM 366/OHL 1621 (Ecologico)-(Con rodamiento a rodillo INA);Bomba de agua nueva;51.425,00;38.091,00;2023-04-26
1758;BOMBA AGUA;159;;MERCEDES BENZ;Mercedes Benz;OM 352 (Motor trasero);Bomba de agua reparada;15.845,00;11.737,00;2023-04-26
1759;BOMBA AGUA;523;;MERCEDES BENZ;Mercedes Benz;OM 401 SUPER TORQUE;Bomba de agua reparada;27.395,00;20.292,00;2023-04-26
1760;BOMBA AGUA;523;;MERCEDES BENZ;Mercedes Benz;OM 449 SUPER TORQUE;Bomba de agua reparada;27.395,00;20.292,00;2023-04-26
1761;BOMBA AGUA;0523/1;;MERCEDES BENZ;Mercedes Benz;SUPER TORQUE 1625-30-32-35-41-OM 447-449-457 5 y 6 Cil. (Electronico - Turbina DI 125mm);Bomba de agua reparada;27.395,00;20.292,00;2023-04-26
1762;BOMBA AGUA;557;;MERCEDES BENZ;Mercedes Benz;OM 366/OHL 1620 (Cuello largo-Intercooler);Bomba de agua reparada;18.035,00;13.358,00;2023-04-26
1763;BOMBA AGUA;573;;MERCEDES BENZ;Mercedes Benz;OM 366/OHL 1621 (Ecologico)-(Con rodamiento a rodillo INA);Bomba de agua reparada;27.115,00;20.086,00;2023-04-26
1764;BOMBA AGUA;0589/1;;MERCEDES BENZ;Musso;2.9 D (OM602D29) Mod. 93/99 - 2.9 TD (OM662D29) Mod. 99/… (Diametro de la maza 74mm);Bomba de agua nueva;30.235,00;22.397,00;2023-04-26
1765;BOMBA AGUA;0589/1;;MERCEDES BENZ;Musso;2.9 D (OM602D29) Mod. 93/99 - 2.9 TD (OM662D29) Mod. 99/… (Diametro de la maza 74mm);Bomba de agua reparada;17.610,00;13.044,00;2023-04-26
1766;BOMBA AGUA;859;;MERCEDES BENZ;SL;300 SL (M103.982/984) Mod. 85/93;Bomba de agua nueva;61.830,00;45.799,00;2023-04-26
1767;BOMBA AGUA;859;;MERCEDES BENZ;SL;300 SL (M103.982/984) Mod. 85/93;Bomba de agua reparada;30.530,00;22.615,00;2023-04-26
1768;BOMBA AGUA;550;;MERCEDES BENZ;Sprinter;Motor MAXION(Con rodamiento a rodillo INA);Bomba de agua nueva;15.355,00;11.374,00;2023-04-26
1769;BOMBA AGUA;758;;MERCEDES BENZ;Sprinter;313 CDI 2.7c.c.;Bomba de agua nueva;33.145,00;24.551,00;2023-04-26
1770;BOMBA AGUA;758;;MERCEDES BENZ;Sprinter;413 CDI 2.7c.c.;Bomba de agua nueva;33.145,00;24.551,00;2023-04-26
1771;BOMBA AGUA;886;;MERCEDES BENZ;Sprinter;411/415/515 - 2.2 CDI OM651;Bomba de agua nueva;36.655,00;27.152,00;2023-04-26
1772;BOMBA AGUA;550;;MERCEDES BENZ;Sprinter;Motor MAXION(Con rodamiento a rodillo INA);Bomba de agua reparada;12.415,00;9.196,00;2023-04-26
1773;BOMBA AGUA;758;;MERCEDES BENZ;Sprinter;313 CDI 2.7c.c.;Bomba de agua reparada;20.190,00;14.956,00;2023-04-26
1774;BOMBA AGUA;758;;MERCEDES BENZ;Sprinter;413 CDI 2.7c.c.;Bomba de agua reparada;20.190,00;14.956,00;2023-04-26
1775;BOMBA AGUA;886;;MERCEDES BENZ;Sprinter;411/415/515 - 2.2 CDI OM651;Bomba de agua reparada;17.070,00;12.645,00;2023-04-26
1776;BOMBA AGUA;762;;MITSUBISHI;Autoelevador;4 G 52 - 4 G 53 - 4 G 54;Bomba de agua nueva;67.220,00;49.792,00;2023-04-26
1777;BOMBA AGUA;762;;MITSUBISHI;Autoelevador;4 G 52 - 4 G 53 - 4 G 54;Bomba de agua reparada;20.355,00;15.077,00;2023-04-26
1778;BOMBA AGUA;601;;MITSUBISHI;Colt;1.4Lts. 90/98 - Motor G11B / G12B /G13B / G15B;Bomba de agua nueva;19.485,00;14.435,00;2023-04-26
1779;BOMBA AGUA;601;;MITSUBISHI;Colt;1.4Lts. 90/98 - Motor G11B / G12B /G13B / G15B;Bomba de agua reparada;12.025,00;8.906,00;2023-04-26
1780;BOMBA AGUA;600;;MITSUBISHI;Eclipse;2.0 Motor 4-G63 /4-G64;Bomba de agua nueva;24.210,00;17.932,00;2023-04-26
1781;BOMBA AGUA;600;;MITSUBISHI;Eclipse;2.0 Motor 4-G63 /4-G64;Bomba de agua reparada;12.695,00;9.402,00;2023-04-26
1782;BOMBA AGUA;600;;MITSUBISHI;Galant;2.0 4WD Motor 4G63;Bomba de agua nueva;24.210,00;17.932,00;2023-04-26
1783;BOMBA AGUA;600;;MITSUBISHI;Galant;2.0 4WD Motor 4G63;Bomba de agua reparada;12.695,00;9.402,00;2023-04-26
1784;BOMBA AGUA;596;;MITSUBISHI;L100;VAN - Wide 55 Mod. 76/81 - Motor 4G32 / 4G33 / 4G 36;Bomba de agua nueva;29.585,00;21.913,00;2023-04-26
1785;BOMBA AGUA;596;;MITSUBISHI;L100;VAN - Wide 55 Mod. 76/81 - Motor 4G32 / 4G33 / 4G 36;Bomba de agua reparada;13.965,00;10.346,00;2023-04-26
1786;BOMBA AGUA;597;;MITSUBISHI;L200;4 WD Motor 2.0;Bomba de agua nueva;21.220,00;15.718,00;2023-04-26
1787;BOMBA AGUA;597;;MITSUBISHI;L200;4 WD Motor 2.0;Bomba de agua reparada;12.695,00;9.402,00;2023-04-26
1788;BOMBA AGUA;597;;MITSUBISHI;L300;1.6 Mot. LO32/62-4G32 Eng.;Bomba de agua nueva;21.220,00;15.718,00;2023-04-26
1789;BOMBA AGUA;598;;MITSUBISHI;L300;2.3Lts. Motor D96-4D55;Bomba de agua nueva;30.630,00;22.688,00;2023-04-26
1790;BOMBA AGUA;597;;MITSUBISHI;L300;1.6 Mot. LO32/62-4G32 Eng.;Bomba de agua reparada;12.695,00;9.402,00;2023-04-26
1791;BOMBA AGUA;598;;MITSUBISHI;L300;2.3Lts. Motor D96-4D55;Bomba de agua reparada;19.505,00;14.447,00;2023-04-26
1792;BOMBA AGUA;861;;MITSUBISHI;Lancer;2.0 DI-D 16V (BSY) Mod. 07/… (Polea 19 dientes);Bomba de agua nueva;24.355,00;18.041,00;2023-04-26
1793;BOMBA AGUA;600;;MITSUBISHI;Lancer;Motor 4-G63 / 4-G64;Bomba de agua nueva;24.210,00;17.932,00;2023-04-26
1794;BOMBA AGUA;601;;MITSUBISHI;Lancer;1.5Lts. 12V - Motor G11B / G12B /G13B / G15B;Bomba de agua nueva;19.485,00;14.435,00;2023-04-26
1795;BOMBA AGUA;861;;MITSUBISHI;Lancer;2.0 DI-D 16V (BSY) Mod. 07/… (Polea 19 dientes);Bomba de agua reparada;13.445,00;9.958,00;2023-04-26
1796;BOMBA AGUA;600;;MITSUBISHI;Lancer;Motor 4-G63 / 4-G64;Bomba de agua reparada;12.695,00;9.402,00;2023-04-26
1797;BOMBA AGUA;601;;MITSUBISHI;Lancer;1.5Lts. 12V - Motor G11B / G12B /G13B / G15B;Bomba de agua reparada;12.025,00;8.906,00;2023-04-26
1798;BOMBA AGUA;743;;MITSUBISHI;Montero;2.0Lts. Motor 6G71 (Polea diam. 60mm);Bomba de agua nueva;27.900,00;20.667,00;2023-04-26
1799;BOMBA AGUA;760;;MITSUBISHI;Montero;2.8 - 3.2Lts. DIESEL Mod. 93/…;Bomba de agua nueva;41.310,00;30.601,00;2023-04-26
1800;BOMBA AGUA;743;;MITSUBISHI;Montero;2.0Lts. Motor 6G71 (Polea diam. 60mm);Bomba de agua reparada;16.595,00;12.294,00;2023-04-26
1801;BOMBA AGUA;760;;MITSUBISHI;Montero;2.8 - 3.2Lts. DIESEL Mod. 93/…;Bomba de agua reparada;19.635,00;14.544,00;2023-04-26
1802;BOMBA AGUA;861;;MITSUBISHI;Outlander;2.0 DI-D 16V (BSY) Mod. 06/… (Polea 19 dientes);Bomba de agua nueva;24.355,00;18.041,00;2023-04-26
1803;BOMBA AGUA;861;;MITSUBISHI;Outlander;2.0 DI-D 16V (BSY) Mod. 06/… (Polea 19 dientes);Bomba de agua reparada;13.445,00;9.958,00;2023-04-26
1804;BOMBA AGUA;761;;MITSUBISHI;S4S;Autoelevador;Bomba de agua nueva;43.730,00;32.392,00;2023-04-26
1805;BOMBA AGUA;761;;MITSUBISHI;S4S;Autoelevador;Bomba de agua reparada;20.355,00;15.077,00;2023-04-26
1806;BOMBA AGUA;597;;MITSUBISHI;Saporoo;Mod. 78/83;Bomba de agua nueva;21.220,00;15.718,00;2023-04-26
1807;BOMBA AGUA;597;;MITSUBISHI;Saporoo;Mod. 78/83;Bomba de agua reparada;12.695,00;9.402,00;2023-04-26
1808;BOMBA AGUA;64;;MORRIS;Morris;;Bomba de agua nueva;16.465,00;12.197,00;2023-04-26
1809;BOMBA AGUA;64;;MORRIS;Morris;;Bomba de agua reparada;8.510,00;6.304,00;2023-04-26
1810;BOMBA AGUA;524;;NISSAN;Autoelevador;Autoelevador K - 28 / LD - 28;Bomba de agua nueva;16.840,00;12.475,00;2023-04-26
1811;BOMBA AGUA;0524/1;;NISSAN;Autoelevador;K-28;Bomba de agua nueva;59.835,00;44.322,00;2023-04-26
1812;BOMBA AGUA;524;;NISSAN;Autoelevador;Autoelevador K - 28 / LD - 28;Bomba de agua reparada;11.075,00;8.204,00;2023-04-26
1813;BOMBA AGUA;0524/1;;NISSAN;Autoelevador;K-28;Bomba de agua reparada;0,00;0,00;2023-04-26
1814;BOMBA AGUA;865;;NISSAN;Coupe;350Z 3.5i V6 24V (VQ35DE) Mod. 03/…;Bomba de agua nueva;38.435,00;28.471,00;2023-04-26
1815;BOMBA AGUA;865;;NISSAN;Coupe;350Z 3.5i V6 24V (VQ35DE) Mod. 03/…;Bomba de agua reparada;15.145,00;11.217,00;2023-04-26
1816;BOMBA AGUA;590;;NISSAN;Datsun;120 Mod. 78/82;Bomba de agua nueva;18.475,00;13.685,00;2023-04-26
1817;BOMBA AGUA;590;;NISSAN;Datsun;120 Mod. 78/82;Bomba de agua reparada;9.850,00;7.296,00;2023-04-26
1818;BOMBA AGUA;763;;NISSAN;ED33;;Bomba de agua nueva;45.740,00;33.880,00;2023-04-26
1819;BOMBA AGUA;763;;NISSAN;ED33;;Bomba de agua reparada;20.665,00;15.307,00;2023-04-26
1820;BOMBA AGUA;763;;NISSAN;FD33;T;Bomba de agua nueva;45.740,00;33.880,00;2023-04-26
1821;BOMBA AGUA;763;;NISSAN;FD33;T;Bomba de agua reparada;20.665,00;15.307,00;2023-04-26
1822;BOMBA AGUA;764;;NISSAN;J15;Autoelevador (Maza h / 126mm);Bomba de agua nueva;53.790,00;39.845,00;2023-04-26
1823;BOMBA AGUA;765;;NISSAN;J15;Autoelecador (Maza h / 90mm);Bomba de agua nueva;30.235,00;22.397,00;2023-04-26
1824;BOMBA AGUA;764;;NISSAN;J15;Autoelevador (Maza h / 126mm);Bomba de agua reparada;15.585,00;11.543,00;2023-04-26
1825;BOMBA AGUA;765;;NISSAN;J15;Autoelecador (Maza h / 90mm);Bomba de agua reparada;13.965,00;10.346,00;2023-04-26
1826;BOMBA AGUA;0524/1;;NISSAN;LD28;Mod. 80/84;Bomba de agua nueva;59.835,00;44.322,00;2023-04-26
1827;BOMBA AGUA;0524/1;;NISSAN;LD28;Mod. 80/84;Bomba de agua reparada;0,00;VER;2023-04-26
1828;BOMBA AGUA;865;;NISSAN;Murano;3.5 V6 24V (VQ35DE) Mod. 08/…;Bomba de agua nueva;38.435,00;28.471,00;2023-04-26
1829;BOMBA AGUA;865;;NISSAN;Murano;3.5 V6 24V (VQ35DE) Mod. 08/…;Bomba de agua reparada;15.145,00;11.217,00;2023-04-26
1830;BOMBA AGUA;786;;NISSAN;Panfinther;VG 30 3.0Lts. V6;Bomba de agua nueva;36.980,00;27.394,00;2023-04-26
1831;BOMBA AGUA;786;;NISSAN;Panfinther;VG 30 3.0Lts. V6;Bomba de agua reparada;18.670,00;13.830,00;2023-04-26
1832;BOMBA AGUA;0786/1;;NISSAN;Pathfinder;3.3i V6 24V (VG33E) Mod. 97/04;Bomba de agua nueva;40.315,00;29.863,00;2023-04-26
1833;BOMBA AGUA;0786/1;;NISSAN;Pathfinder;3.3i V6 24V (VG33E) Mod. 97/04;Bomba de agua reparada;18.670,00;13.830,00;2023-04-26
1834;BOMBA AGUA;862;;NISSAN;Patrol;2.8 D-TD Mod. 89/97;Bomba de agua nueva;26.905,00;19.929,00;2023-04-26
1835;BOMBA AGUA;686;;NISSAN;Patrol;2.3 - 4.2 TURBO DIESEL (Polea viscoza);Bomba de agua nueva;53.790,00;39.845,00;2023-04-26
1836;BOMBA AGUA;862;;NISSAN;Patrol;2.8 D-TD Mod. 89/97;Bomba de agua reparada;14.720,00;10.902,00;2023-04-26
1837;BOMBA AGUA;686;;NISSAN;Patrol;2.3 - 4.2 TURBO DIESEL (Polea viscoza);Bomba de agua reparada;31.610,00;23.414,00;2023-04-26
1838;BOMBA AGUA;684;;NISSAN;Pulsar;1.3 - 1.5 TURBO Mod. 81/88;Bomba de agua nueva;16.840,00;12.475,00;2023-04-26
1839;BOMBA AGUA;684;;NISSAN;Pulsar;1.3 - 1.5 TURBO Mod. 81/88;Bomba de agua reparada;11.305,00;8.373,00;2023-04-26
1840;BOMBA AGUA;863;;NISSAN;Sentra;2.0i 16V (MR20DE) Mod. 07/…;Bomba de agua nueva;33.485,00;24.805,00;2023-04-26
1841;BOMBA AGUA;683;;NISSAN;Sentra;16V Mod. 92/98;Bomba de agua nueva;16.840,00;12.475,00;2023-04-26
1842;BOMBA AGUA;684;;NISSAN;Sentra;1.3 - 1.5 TURBO Mod. 81/88;Bomba de agua nueva;16.840,00;12.475,00;2023-04-26
1843;BOMBA AGUA;897;;NISSAN;Sentra;2.0i 16V (MR20DE) Mod. 07/...;Bomba de agua nueva;25.890,00;19.179,00;2023-04-26
1844;BOMBA AGUA;863;;NISSAN;Sentra;2.0i 16V (MR20DE) Mod. 07/…;Bomba de agua reparada;17.610,00;13.044,00;2023-04-26
1845;BOMBA AGUA;683;;NISSAN;Sentra;16V Mod. 92/98;Bomba de agua reparada;11.305,00;8.373,00;2023-04-26
1846;BOMBA AGUA;684;;NISSAN;Sentra;1.3 - 1.5 TURBO Mod. 81/88;Bomba de agua reparada;11.305,00;8.373,00;2023-04-26
1847;BOMBA AGUA;897;;NISSAN;Sentra;2.0i 16V (MR20DE) Mod. 07/...;Bomba de agua reparada;16.055,00;11.894,00;2023-04-26
1848;BOMBA AGUA;632;;NISSAN;Terrano;2.3-2.5-2.7 DIESEL Mod 86/90(Polea viscoza-Dist. bulones 134mm);Bomba de agua nueva;63.885,00;47.323,00;2023-04-26
1849;BOMBA AGUA;685;;NISSAN;Terrano;2.7 TURBO DIESEL (Polea viscoza-Dist. bulones 143mm);Bomba de agua nueva;73.655,00;54.559,00;2023-04-26
1850;BOMBA AGUA;686;;NISSAN;Terrano;2.3 - 4.2 TURBO DIESEL (Polea viscoza);Bomba de agua nueva;53.790,00;39.845,00;2023-04-26
1851;BOMBA AGUA;632;;NISSAN;Terrano;2.3-2.5-2.7 DIESEL Mod 86/90(Polea viscoza-Dist. bulones 134mm);Bomba de agua reparada;31.525,00;23.353,00;2023-04-26
1852;BOMBA AGUA;685;;NISSAN;Terrano;2.7 TURBO DIESEL (Polea viscoza-Dist. bulones 143mm);Bomba de agua reparada;31.610,00;23.414,00;2023-04-26
1853;BOMBA AGUA;686;;NISSAN;Terrano;2.3 - 4.2 TURBO DIESEL (Polea viscoza);Bomba de agua reparada;31.610,00;23.414,00;2023-04-26
1854;BOMBA AGUA;864;;NISSAN;Tiida;1.6i 16V (HR16DE) Mod. 07/…;Bomba de agua nueva;27.800,00;20.594,00;2023-04-26
1855;BOMBA AGUA;864;;NISSAN;Tiida;1.6i 16V (HR16DE) Mod. 07/…;Bomba de agua reparada;16.055,00;11.894,00;2023-04-26
1856;BOMBA AGUA;863;;NISSAN;X Trail;2.0i 16V (MR20DE) Mod. 07/…;Bomba de agua nueva;33.485,00;24.805,00;2023-04-26
1857;BOMBA AGUA;866;;NISSAN;X Trail;(T30) 2.0i 16V (QR20DE) Mod. 01/07 - (T30) 2.5i 16V (QR25DE) Mod. 01/07 - (T31) 2.5i 16V (QR25DE) Mod. 07/10;Bomba de agua nueva;33.520,00;24.829,00;2023-04-26
1858;BOMBA AGUA;863;;NISSAN;X Trail;2.0i 16V (MR20DE) Mod. 07/…;Bomba de agua reparada;17.610,00;13.044,00;2023-04-26
1859;BOMBA AGUA;866;;NISSAN;X Trail;(T30) 2.0i 16V (QR20DE) Mod. 01/07 - (T30) 2.5i 16V (QR25DE) Mod. 01/07 - (T31) 2.5i 16V (QR25DE) Mod. 07/10;Bomba de agua reparada;14.995,00;11.108,00;2023-04-26
1860;BOMBA AGUA;897;;NISSAN;Xtrail;2.0i 16V (MR20DE) Mod. 07/...;Bomba de agua nueva;25.890,00;19.179,00;2023-04-26
1861;BOMBA AGUA;897;;NISSAN;Xtrail;2.0i 16V (MR20DE) Mod. 07/...;Bomba de agua reparada;16.055,00;11.894,00;2023-04-26
1862;BOMBA AGUA;74;;PERKINS;Perkins;PERKINS 4 - 203 CON POLEA (Eje de 15 mm);Bomba de agua nueva;23.325,00;17.279,00;2023-04-26
1863;BOMBA AGUA;74;;PERKINS;Perkins;PERKINS 6 - 305 CON POLEA (Eje de 15 mm);Bomba de agua nueva;23.325,00;17.279,00;2023-04-26
1864;BOMBA AGUA;87;;PERKINS;Perkins;PERKINS 6 - 354 CON POLEA;Bomba de agua nueva;36.980,00;27.394,00;2023-04-26
1865;BOMBA AGUA;110;;PERKINS;Perkins;PERKINS 6 - 354 SIN POLEA;Bomba de agua nueva;24.880,00;18.428,00;2023-04-26
1866;BOMBA AGUA;133;;PERKINS;Perkins;PERKINS 4 - 203 SIN POLEA (Eje de 15 mm);Bomba de agua nueva;17.150,00;12.705,00;2023-04-26
1867;BOMBA AGUA;133;;PERKINS;Perkins;PERKINS 6 - 305 SIN POLEA (Eje de 15 mm);Bomba de agua nueva;17.150,00;12.705,00;2023-04-26
1868;BOMBA AGUA;186;;PERKINS;Perkins;PERKINS 4 - 203 POTENCIADO C/ POLEA (Eje de 20 mm);Bomba de agua nueva;25.545,00;18.924,00;2023-04-26
1869;BOMBA AGUA;186;;PERKINS;Perkins;PERKINS 6 - 305 POTENCIADO C/ POLEA (Eje de 20 mm);Bomba de agua nueva;25.545,00;18.924,00;2023-04-26
1870;BOMBA AGUA;253;;PERKINS;Perkins;PERKINS 4 - 236 MF 1485 Motor MAXION;Bomba de agua nueva;25.190,00;18.658,00;2023-04-26
1871;BOMBA AGUA;253;;PERKINS;Perkins;PERKINS 4 - 236 MF 1499 Motor MAXION;Bomba de agua nueva;25.190,00;18.658,00;2023-04-26
1872;BOMBA AGUA;492;;PERKINS;Perkins;PERKINS 4 - 203 POTENCIADO S/ POLEA (Eje de 20 mm);Bomba de agua nueva;19.470,00;14.423,00;2023-04-26
1873;BOMBA AGUA;492;;PERKINS;Perkins;PERKINS 6 - 305 POTENCIADO S/ POLEA (Eje de 20 mm);Bomba de agua nueva;19.470,00;14.423,00;2023-04-26
1874;BOMBA AGUA;540;;PERKINS;Perkins;PERKINS 6 - 354 FASE 4 VEHICULAR S/ POLEA;Bomba de agua nueva;52.875,00;39.168,00;2023-04-26
1875;BOMBA AGUA;563;;PERKINS;Perkins;PERKINS TURBO 4 - 3.3Lts.  S/ POLEA;Bomba de agua nueva;19.620,00;14.532,00;2023-04-26
1876;BOMBA AGUA;0563/1;;PERKINS;Perkins;PERKINS TURBO 4 - 3.3Lts.  C/ POLEA 1 VIA;Bomba de agua nueva;25.890,00;19.179,00;2023-04-26
1877;BOMBA AGUA;0563/2;;PERKINS;Perkins;PERKINS TURBO 4 - 3.3Lts. C/ POLEA 2 VIAS;Bomba de agua nueva;28.830,00;21.357,00;2023-04-26
1878;BOMBA AGUA;618;;PERKINS;Perkins;PERKINS 4 - 236 CON POLEA (h/ 64,5mm);Bomba de agua nueva;42.340,00;31.363,00;2023-04-26
1879;BOMBA AGUA;619;;PERKINS;Perkins;PERKINS 4 - 236 CON POLEA (h/ 82,3mm);Bomba de agua nueva;34.270,00;25.386,00;2023-04-26
1880;BOMBA AGUA;620;;PERKINS;Perkins;6-354 Fase 4 Vehicular C/TURBO 2001(Con 3 salidas de agua);Bomba de agua nueva;49.395,00;36.590,00;2023-04-26
1881;BOMBA AGUA;74;;PERKINS;Perkins;PERKINS 4 - 203 CON POLEA (Eje de 15 mm);Bomba de agua reparada;8.510,00;6.304,00;2023-04-26
1882;BOMBA AGUA;74;;PERKINS;Perkins;PERKINS 6 - 305 CON POLEA (Eje de 15 mm);Bomba de agua reparada;8.510,00;6.304,00;2023-04-26
1883;BOMBA AGUA;87;;PERKINS;Perkins;PERKINS 6 - 354 CON POLEA;Bomba de agua reparada;14.995,00;11.108,00;2023-04-26
1884;BOMBA AGUA;110;;PERKINS;Perkins;PERKINS 6 - 354 SIN POLEA;Bomba de agua reparada;12.825,00;9.499,00;2023-04-26
1885;BOMBA AGUA;133;;PERKINS;Perkins;PERKINS 4 - 203 SIN POLEA (Eje de 15 mm);Bomba de agua reparada;8.510,00;6.304,00;2023-04-26
1886;BOMBA AGUA;133;;PERKINS;Perkins;PERKINS 6 - 305 SIN POLEA (Eje de 15 mm);Bomba de agua reparada;8.510,00;6.304,00;2023-04-26
1887;BOMBA AGUA;186;;PERKINS;Perkins;PERKINS 4 - 203 POTENCIADO C/ POLEA (Eje de 20 mm);Bomba de agua reparada;10.375,00;7.684,00;2023-04-26
1888;BOMBA AGUA;186;;PERKINS;Perkins;PERKINS 6 - 305 POTENCIADO C/ POLEA (Eje de 20 mm);Bomba de agua reparada;10.375,00;7.684,00;2023-04-26
1889;BOMBA AGUA;253;;PERKINS;Perkins;PERKINS 4 - 236 MF 1485 Motor MAXION;Bomba de agua reparada;12.025,00;8.906,00;2023-04-26
1890;BOMBA AGUA;253;;PERKINS;Perkins;PERKINS 4 - 236 MF 1499 Motor MAXION;Bomba de agua reparada;12.025,00;8.906,00;2023-04-26
1891;BOMBA AGUA;492;;PERKINS;Perkins;PERKINS 4 - 203 POTENCIADO S/ POLEA (Eje de 20 mm);Bomba de agua reparada;9.605,00;7.115,00;2023-04-26
1892;BOMBA AGUA;492;;PERKINS;Perkins;PERKINS 6 - 305 POTENCIADO S/ POLEA (Eje de 20 mm);Bomba de agua reparada;9.605,00;7.115,00;2023-04-26
1893;BOMBA AGUA;540;;PERKINS;Perkins;PERKINS 6 - 354 FASE 4 VEHICULAR S/ POLEA;Bomba de agua reparada;22.510,00;16.674,00;2023-04-26
1894;BOMBA AGUA;563;;PERKINS;Perkins;PERKINS TURBO 4 - 3.3Lts.  S/ POLEA;Bomba de agua reparada;10.830,00;8.022,00;2023-04-26
1895;BOMBA AGUA;0563/1;;PERKINS;Perkins;PERKINS TURBO 4 - 3.3Lts.  C/ POLEA 1 VIA;Bomba de agua reparada;10.830,00;8.022,00;2023-04-26
1896;BOMBA AGUA;0563/2;;PERKINS;Perkins;PERKINS TURBO 4 - 3.3Lts. C/ POLEA 2 VIAS;Bomba de agua reparada;10.830,00;8.022,00;2023-04-26
1897;BOMBA AGUA;618;;PERKINS;Perkins;PERKINS 4 - 236 CON POLEA (h/ 64,5mm);Bomba de agua reparada;13.540,00;10.031,00;2023-04-26
1898;BOMBA AGUA;619;;PERKINS;Perkins;PERKINS 4 - 236 CON POLEA (h/ 82,3mm);Bomba de agua reparada;14.995,00;11.108,00;2023-04-26
1899;BOMBA AGUA;620;;PERKINS;Perkins;6-354 Fase 4 Vehicular C/TURBO 2001(Con 3 salidas de agua);Bomba de agua reparada;21.005,00;15.561,00;2023-04-26
1900;BOMBA AGUA;577;;PEUGEOT;106;XR 1.400c.c. (Polea 20 dientes);Bomba de agua nueva;10.275,00;7.611,00;2023-04-26
1901;BOMBA AGUA;724;;PEUGEOT;106;1.6 Mod. 00/… (Polea 19 dientes);Bomba de agua nueva;10.975,00;8.131,00;2023-04-26
1902;BOMBA AGUA;728;;PEUGEOT;106;1.1 - 1.4 Motor TU 3 JP (Polea 18 dientes);Bomba de agua nueva;10.095,00;7.478,00;2023-04-26
1903;BOMBA AGUA;577;;PEUGEOT;106;XR 1.400c.c. (Polea 20 dientes);Bomba de agua reparada;6.730,00;4.985,00;2023-04-26
1904;BOMBA AGUA;724;;PEUGEOT;106;1.6 Mod. 00/… (Polea 19 dientes);Bomba de agua reparada;6.730,00;4.985,00;2023-04-26
1905;BOMBA AGUA;728;;PEUGEOT;106;1.1 - 1.4 Motor TU 3 JP (Polea 18 dientes);Bomba de agua reparada;6.730,00;4.985,00;2023-04-26
1906;BOMBA AGUA;238;;PEUGEOT;205; GL - GLI;Bomba de agua nueva;10.390,00;7.696,00;2023-04-26
1907;BOMBA AGUA;0238D;;PEUGEOT;205;1.9 GLD;Bomba de agua nueva;10.390,00;7.696,00;2023-04-26
1908;BOMBA AGUA;239;;PEUGEOT;205;GL - GLI;Bomba de agua nueva;10.390,00;7.696,00;2023-04-26
1909;BOMBA AGUA;0239D;;PEUGEOT;205;1.9 GLD;Bomba de agua nueva;10.390,00;7.696,00;2023-04-26
1910;BOMBA AGUA;541;;PEUGEOT;205;PEUGEOT 205 XSI Motor 1.400c.c. (Polea 20 dientes);Bomba de agua nueva;10.390,00;7.696,00;2023-04-26
1911;BOMBA AGUA;577;;PEUGEOT;205;XS 1.400c.c. (Polea 20 dientes);Bomba de agua nueva;10.275,00;7.611,00;2023-04-26
1912;BOMBA AGUA;238;;PEUGEOT;205; GL - GLI;Bomba de agua reparada;6.730,00;4.985,00;2023-04-26
